uuid,adm4_pcode,date,freq,pct_area_flood_hazard_100yr_low,pct_area_flood_hazard_100yr_med,pct_area_flood_hazard_100yr_high,pct_area_flood_hazard_25yr_low,pct_area_flood_hazard_25yr_med,pct_area_flood_hazard_25yr_high,pct_area_flood_hazard_5yr_low,pct_area_flood_hazard_5yr_med,pct_area_flood_hazard_5yr_high,pct_area_landslide_hazard_low,pct_area_landslide_hazard_med,pct_area_landslide_hazard_high
PNHZD00020D,PH083747090,2015-01-01,S,19.3421,1.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00020E,PH083747037,2015-01-01,S,0.9703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00020F,PH083747152,2015-01-01,S,12.7344,9.4608,1.3385,11.677,6.904,1.1803,9.4303,5.168,0.0,0.9723,12.4581,42.7075
PNHZD000210,PH083747015,2015-01-01,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000211,PH083747082,2015-01-01,S,15.6896,16.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000212,PH083747038,2015-01-01,S,0.0173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000213,PH083747042,2015-01-01,S,35.4595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000214,PH083747098,2015-01-01,S,10.2166,33.7333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6216,1.4287,0.0
PNHZD000215,PH083747150,2015-01-01,S,19.8292,18.3431,0.0,21.0583,10.4693,0.0,15.6426,4.6363,0.0,0.0,0.0,0.0
PNHZD000216,PH083747018,2015-01-01,S,1.8338,6.0466,3.874,0.0409,0.016,0.0015,0.0322,0.0073,0.0015,8.5776,29.2392,37.3098
PNHZD000217,PH083747119,2015-01-01,S,4.9877,0.0,0.0,4.3959,0.0,0.0,3.8042,0.0,0.0,0.0,0.0,0.0
PNHZD000218,PH083747056,2015-01-01,S,29.3513,6.2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000219,PH083747051,2015-01-01,S,30.699,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00021A,PH083747055,2015-01-01,S,26.2638,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00021B,PH083747104,2015-01-01,S,63.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00021C,PH083747019,2015-01-01,S,9.4404,11.1982,1.8759,0.0,0.0,0.0,0.0,0.0,0.0,3.4857,2.7318,1.0401
PNHZD00021D,PH083747100,2015-01-01,S,21.9457,7.5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4843,4.3486,0.0
PNHZD00021E,PH083747139,2015-01-01,S,1.383,0.2295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9785,30.2811,45.5301
PNHZD00021F,PH083747125,2015-01-01,S,24.9501,16.8934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1233,40.3517
PNHZD000220,PH083747079,2015-01-01,S,2.5983,1.7925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3094,41.6399,15.8707
PNHZD000221,PH083747010,2015-01-01,S,0.4481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.0,0.0
PNHZD000222,PH083747127,2015-01-01,S,10.4454,8.1545,0.9216,0.0,0.0,0.0,0.0,0.0,0.0,6.3615,19.1888,11.5851
PNHZD000223,PH083747084,2015-01-01,S,25.3003,13.8384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000224,PH083747053,2015-01-01,S,24.9645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000225,PH083747035,2015-01-01,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000226,PH083747013,2015-01-01,S,6.4842,3.7342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000227,PH083747043,2015-01-01,S,9.2718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000228,PH083747046,2015-01-01,S,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000229,PH083747105,2015-01-01,S,20.6056,8.6519,0.0797,0.0,0.0,0.0,0.0,0.0,0.0,0.6685,3.465,43.3811
PNHZD00022A,PH083747008,2015-01-01,S,0.6108,0.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9479,15.7005,70.4842
PNHZD00022B,PH083747078,2015-01-01,S,46.231,18.5064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00022C,PH083747135,2015-01-01,S,45.4831,8.9572,0.5742,33.0192,5.7083,0.3518,12.0854,3.3524,0.2463,0.0,0.0,0.0
PNHZD00022D,PH083747147,2015-01-01,S,22.4456,17.6413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00022E,PH083747061,2015-01-01,S,1.3818,4.5381,11.4096,0.0,0.0,0.0,0.0,0.0,0.0,9.572,39.7823,27.222
PNHZD00022F,PH083747026,2015-01-01,S,2.7604,5.1184,2.4111,0.3489,0.5526,0.2566,0.3716,0.4634,0.1811,2.0187,12.4291,67.6527
PNHZD000230,PH083747121,2015-01-01,S,21.443,1.6905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.0306,0.0
PNHZD000231,PH083747086,2015-01-01,S,20.8209,1.4139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000232,PH083747106,2015-01-01,S,9.8378,0.8095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000233,PH083747052,2015-01-01,S,45.798,5.7498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000234,PH083747146,2015-01-01,S,24.734,4.5726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000235,PH083747092,2015-01-01,S,25.0268,6.0932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000236,PH083747102,2015-01-01,S,24.4748,11.7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8433,0.4634,0.0
PNHZD000237,PH083747108,2015-01-01,S,15.506,5.9294,0.0,0.1139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000238,PH083747155,2015-01-01,S,5.1117,13.4146,21.3772,0.0,0.0,0.0,0.0,0.0,0.0,3.7248,12.5972,40.7336
PNHZD000239,PH083747093,2015-01-01,S,27.0797,2.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00023A,PH083747101,2015-01-01,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7019,3.8711,0.0
PNHZD00023B,PH083747103,2015-01-01,S,39.7862,26.0894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00023C,PH083747058,2015-01-01,S,4.6022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00023D,PH083747089,2015-01-01,S,2.9188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00023E,PH083747006,2015-01-01,S,50.1027,12.5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00023F,PH083747154,2015-01-01,S,63.4922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000240,PH083747080,2015-01-01,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000241,PH083747047,2015-01-01,S,4.0538,0.6683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5693,0.207,0.0
PNHZD000242,PH083747145,2015-01-01,S,1.7168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000243,PH083747142,2015-01-01,S,31.3657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000244,PH083747070,2015-01-01,S,11.3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000245,PH083747020,2015-01-01,S,5.9205,5.6443,0.0515,0.0,0.0,0.0,0.0,0.0,0.0,7.9978,4.6258,0.4143
PNHZD000246,PH083747153,2015-01-01,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000247,PH083747025,2015-01-01,S,3.9924,7.0141,3.8712,0.3393,0.5772,1.5309,0.3358,0.6628,1.1411,3.1336,19.2783,44.2572
PNHZD000248,PH083747134,2015-01-01,S,27.6766,11.8429,0.0,24.2534,7.9801,0.0,18.2963,4.6956,0.0,0.0,0.0,0.0
PNHZD000249,PH083747091,2015-01-01,S,11.8109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00024A,PH083747036,2015-01-01,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00024B,PH083747088,2015-01-01,S,39.3854,13.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00024C,PH083747083,2015-01-01,S,8.1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00024D,PH083747069,2015-01-01,S,7.8771,4.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3725,32.0062,1.5454
PNHZD00024E,PH083747141,2015-01-01,S,3.6301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD00024F,PH083747148,2015-01-01,S,36.5349,3.4583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000250,PH083747116,2015-01-01,S,11.2182,1.5088,0.0,1.7884,1.38,0.0,2.0259,0.3396,0.0,0.0,0.0,0.0
PNHZD000251,PH083747060,2015-01-01,S,32.7275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000252,PH083747049,2015-01-01,S,13.9567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000253,PH083747130,2015-01-01,S,35.409,12.7162,0.0,17.4165,4.7722,0.0,14.6256,1.4153,0.0,0.0,0.0,0.0
PNHZD000254,PH083747143,2015-01-01,S,6.4886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000255,PH083747014,2015-01-01,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000256,PH137603001,2015-01-01,S,18.6514,18.8178,7.4917,16.9981,15.4508,6.0716,15.0387,9.8844,4.1054,0.4261,0.0431,0.0279
PNHZD000257,PH137603006,2015-01-01,S,11.7199,10.5575,3.9198,10.6537,8.7045,3.1849,9.1765,6.0837,2.0872,0.007,0.0,0.0
PNHZD000258,PH137603004,2015-01-01,S,13.9049,21.4851,4.2877,14.0251,18.3542,3.495,13.7138,12.4161,2.4508,0.0041,0.0,0.0
PNHZD000259,PH137603002,2015-01-01,S,17.855,21.4371,6.0784,17.2808,15.3607,4.7108,13.9585,8.0603,2.7702,0.0,0.0,0.0
PNHZD00025A,PH137603009,2015-01-01,S,11.478,8.1023,3.5893,10.1277,6.5843,3.0024,8.0774,4.6324,2.2222,0.0207,0.0,0.0
PNHZD00025B,PH137603007,2015-01-01,S,22.3811,15.2407,1.355,20.2304,12.0385,1.0336,16.3396,7.781,0.6702,0.0113,0.0,0.0
PNHZD00025C,PH137603003,2015-01-01,S,26.0777,23.5531,6.3099,22.8795,18.2105,5.7632,14.0783,12.5754,4.456,0.0,0.0,0.0
PNHZD00025D,PH137603005,2015-01-01,S,4.824,3.6394,4.0364,4.396,3.2232,3.768,3.3175,2.6511,2.7971,1.4208,0.4667,0.1799
PNHZD00025E,PH137603008,2015-01-01,S,5.8668,4.1053,0.4503,5.891,3.2115,0.5148,5.2211,1.6558,0.3772,1.7923,0.9887,0.1687
PNHZD00025F,PH137401027,2015-01-01,S,11.7906,10.8024,5.1364,10.4482,9.4286,3.5648,8.6066,6.7053,2.3419,0.0104,0.0,0.0383
PNHZD000260,PH137401009,2015-01-01,S,10.7542,51.4569,22.7205,17.14,46.0229,13.2453,26.7528,26.0944,9.6398,0.0,0.0,0.0
PNHZD000261,PH137401023,2015-01-01,S,9.3578,3.9903,0.0,9.0872,2.6031,0.0,7.7212,1.3354,0.0,0.0,0.0,0.0
PNHZD000262,PH137401004,2015-01-01,S,16.9983,3.8559,4.8425,14.0819,2.1609,4.3082,10.7362,1.1654,3.46,0.0,0.0,0.0
PNHZD000263,PH137401005,2015-01-01,S,5.8602,4.8241,5.3586,4.8027,4.0929,4.8606,3.6154,3.1798,4.2248,0.1659,0.2012,0.0
PNHZD000264,PH137401021,2015-01-01,S,3.8696,22.2821,41.7676,7.6357,36.9295,18.5973,15.8617,24.8954,2.7841,0.0,0.0,0.0
PNHZD000265,PH137401003,2015-01-01,S,17.464,4.6133,0.0,16.6496,2.4926,0.0,14.0231,0.5638,0.0,0.0,0.0,0.0
PNHZD000266,PH137401016,2015-01-01,S,17.2447,2.9145,0.0,13.8626,2.1837,0.0,9.9659,0.8611,0.0,0.0,0.0,0.0
PNHZD000267,PH137401011,2015-01-01,S,7.6407,25.9043,3.9522,7.892,23.7311,3.358,10.1407,20.3533,1.1521,0.0,0.0,0.0
PNHZD000268,PH137401001,2015-01-01,S,9.7845,7.3549,3.6101,9.0103,6.2038,2.8676,7.6304,4.857,2.0022,0.127,0.0,0.0
PNHZD000269,PH137401008,2015-01-01,S,12.092,13.99,17.3644,11.4818,11.184,16.5742,11.4767,8.1168,15.0817,1.5725,2.0921,0.0
PNHZD00026A,PH137401013,2015-01-01,S,8.6574,3.8381,1.61,7.5069,3.196,1.3085,5.7687,2.4247,0.9324,0.0,0.0,0.0
PNHZD00026B,PH137401012,2015-01-01,S,18.3986,2.3757,0.0,14.9394,1.0462,0.0,11.7975,0.4185,0.0,0.0,0.0,0.0
PNHZD00026C,PH137401026,2015-01-01,S,31.1832,9.1372,14.2231,27.857,6.5238,12.8611,18.6057,14.1999,3.6395,0.0,0.0,0.0
PNHZD00026D,PH137401017,2015-01-01,S,10.6458,6.2547,1.2157,10.0095,4.9852,0.9099,7.561,3.4634,0.5378,0.0,0.0,0.0
PNHZD00026E,PH137401006,2015-01-01,S,6.8318,5.0651,6.2009,4.3454,3.996,5.4581,3.4697,4.2078,4.3349,0.0,0.0,0.0
PNHZD00026F,PH137401002,2015-01-01,S,20.7151,45.273,3.6544,22.1584,39.3701,2.6854,24.5754,27.0304,1.777,0.0,0.0,0.0
PNHZD000270,PH137401010,2015-01-01,S,3.4692,0.2978,0.0,2.65,0.24,0.0,1.626,0.0526,0.0,0.0,0.0,0.0
PNHZD000271,PH137401025,2015-01-01,S,21.0622,18.2503,0.0,23.6893,10.106,0.0,20.999,2.9299,0.0,0.8078,0.0,0.0
PNHZD000272,PH137401014,2015-01-01,S,28.8311,15.5942,16.2548,26.7174,10.6596,14.9388,21.0622,8.1258,12.1688,0.0,0.0,0.0
PNHZD000273,PH137401007,2015-01-01,S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PNHZD000274,PH137401020,2015-01-01,S,15.7943,31.0394,25.0652,18.3699,33.046,13.2491,24.1245,26.7368,0.3332,0.0,0.0,0.0
PNHZD000275,PH137401015,2015-01-01,S,10.2904,24.3357,62.4404,5.5194,39.7061,41.0512,15.2714,41.5956,9.7473,0.0,0.0,0.0
PNHZD000276,PH137401024,2015-01-01,S,12.1238,21.5303,19.4002,12.0568,25.0854,9.9996,16.3932,11.5323,2.084,0.0,0.0,0.0
PNHZD000277,PH137401019,2015-01-01,S,42.8972,15.7903,0.0438,42.552,9.0004,0.0,33.9898,4.0348,0.0,0.0,0.0,0.0
PNHZD000278,PH137401018,2015-01-01,S,11.9299,39.5617,20.955,12.2557,33.5213,16.4717,20.3244,6.3704,15.0283,0.0259,0.0,0.0
PNHZD000279,PH137401022,2015-01-01,S,21.0475,33.5447,0.7565,22.6893,27.0354,0.3875,22.9265,17.9497,0.1845,0.0,0.0,0.0
PNHZD00027A,PH137503001,2015-01-01,S,34.9986,32.6545,2.8626,26.4848,20.9022,0.3598,23.1488,5.5352,0.0,0.0,0.0,0.0
PNHZD00027B,PH137503002,2015-01-01,S,21.5244,8.5146,0.0,9.0393,5.9219,0.0,7.3809,2.205,0.0,0.0,0.0,0.0
PNHZD00027C,PH137503011,2015-01-01,S,4.0861,82.3233,12.3424,11.1221,74.5879,10.8874,40.4517,30.5916,7.7531,0.0,0.0,0.0
PNHZD00027D,PH137503012,2015-01-01,S,34.5435,17.2784,0.0,27.832,11.4598,0.0,21.5809,4.5706,0.0,0.0,0.0,0.0
PNHZD00027E,PH137503010,2015-01-01,S,33.4198,20.4794,4.7442,26.9656,16.1021,0.5788,21.172,7.9648,0.0,0.0,0.0,0.0106
PNHZD00027F,PH137503005,2015-01-01,S,45.2285,12.3765,0.6234,38.6491,7.7393,0.0,28.4077,2.7244,0.0,0.0,0.0,0.0
PNHZD000280,PH137503004,2015-01-01,S,27.7521,42.0123,6.1257,32.4865,26.8332,0.85,19.2407,15.5107,0.1671,0.0,0.0,0.0161
PNHZD000281,PH137503013,2015-01-01,S,21.3939,13.6081,0.1046,17.0815,11.1187,0.0,13.8462,6.4133,0.0,0.0,0.0,0.0
PNHZD000282,PH137503003,2015-01-01,S,36.5555,39.27,6.8494,28.3929,28.7055,0.0,17.8476,17.8798,0.0,0.0,0.0,0.0
PNHZD000283,PH137503006,2015-01-01,S,41.5622,46.7612,0.0,29.157,25.5591,0.0,23.9872,0.9429,0.0,0.0,0.0,0.0
PNHZD000284,PH137503009,2015-01-01,S,27.9483,30.5223,6.1557,32.7613,19.1662,2.9681,21.6721,10.6873,0.4534,0.0181,0.0121,0.0015
PNHZD000285,PH137503007,2015-01-01,S,39.3363,0.1157,0.0,11.5532,0.0,0.0,5.274,0.0,0.0,0.0,0.0,0.0
PNHZD000286,PH137503014,2015-01-01,S,36.8971,40.9136,0.326,45.7914,20.3559,0.0203,39.8516,3.7383,0.0,0.2148,0.0455,0.0547
PNHZD000287,PH137503008,2015-01-01,S,20.4797,7.0482,0.0,17.0,1.653,0.0,12.2215,0.6362,0.0,0.0004,0.0,0.0137
PNHZD000288,PH104305004,2015-01-01,S,2.1588,4.6951,6.6509,0.0,0.0,0.0,0.0,0.0,0.0,4.6837,32.6604,36.5283
PNHZD000289,PH104305001,2015-01-01,S,2.4028,11.6713,12.1597,0.0,0.0,0.0,0.0,0.0,0.0,7.172,26.1482,24.1795
PNHZD00028A,PH104305002,2015-01-01,S,2.8296,9.4901,31.7435,1.952,4.8776,19.8141,2.3542,5.1423,17.8855,7.2635,17.7107,0.0251
PNHZD00028B,PH104305081,2015-01-01,S,0.0,98.3433,1.6567,1.9785,98.0215,0.0,44.8703,19.958,0.0,0.0,0.0,0.0
PNHZD00028C,PH104305005,2015-01-01,S,6.7849,4.5879,36.4591,6.4381,10.6704,25.1534,7.066,5.1494,11.8723,3.5871,12.3526,0.0515
PNHZD00028D,PH104305043,2015-01-01,S,8.5832,12.3451,18.3355,5.6632,8.3248,11.3409,6.7428,3.8346,9.1372,4.48,18.3423,1.4545
PNHZD00028E,PH104305073,2015-01-01,S,16.148,10.7794,23.2007,9.4113,5.1284,20.4951,1.6573,2.4542,14.919,0.3465,0.1155,0.0
PNHZD00028F,PH104305032,2015-01-01,S,52.1177,32.1023,0.0,26.9874,5.6661,0.0,10.5508,0.0672,0.0,0.0,0.0,0.0
PNHZD000290,PH104305078,2015-01-01,S,6.694,82.1602,9.6297,13.8403,76.8914,4.3832,28.5385,28.8944,1.1081,0.0,0.0,0.0
PNHZD000291,PH104305034,2015-01-01,S,11.6009,0.0,0.0,7.0198,0.0,0.0,0.9408,0.0,0.0,0.0,0.0,0.0
PNHZD000292,PH104305055,2015-01-01,S,24.9565,27.7458,0.0,28.6855,15.5594,0.0,13.3959,0.6654,0.0,0.0,0.0,0.0
PNHZD000293,PH104305051,2015-01-01,S,6.6877,25.9255,52.9737,8.5383,30.5662,43.4242,11.4767,35.2871,26.3393,1.832,1.4728,0.0
PNHZD000294,PH104305075,2015-01-01,S,21.016,0.0,0.0,15.2993,0.0,0.0,5.8243,0.0,0.0,0.0,0.0,0.0
PNHZD000295,PH104305061,2015-01-01,S,11.7698,7.3533,0.7386,10.4973,5.6268,0.4551,8.0366,3.8491,0.1645,4.7884,8.1618,0.0331
PNHZD000296,PH104305022,2015-01-01,S,18.6829,59.6199,2.6045,30.2672,35.7632,0.0,29.2561,8.1382,0.0,0.0,0.0,0.0
PNHZD000297,PH104305060,2015-01-01,S,8.4485,11.6255,14.4609,3.562,3.0914,6.7088,2.7929,2.0948,5.3583,7.2486,31.2637,1.7568
PNHZD000298,PH104305076,2015-01-01,S,11.3811,24.039,17.7824,10.8264,14.5388,16.5623,14.5466,1.4298,0.0,0.0,0.0,0.0
PNHZD000299,PH104305040,2015-01-01,S,24.3312,47.508,10.0174,26.5635,44.5445,1.2451,18.6137,0.9737,0.0,0.0,0.0,0.0
PNHZD00029A,PH104305020,2015-01-01,S,1.2845,60.0641,38.3595,16.0154,71.819,8.2537,32.803,22.656,1.8683,0.0,0.0,0.0
PNHZD00029B,PH104305029,2015-01-01,S,35.2002,58.1274,0.0,33.1902,6.9938,0.0,1.8542,0.0,0.0,0.0,0.0,0.0
PNHZD00029C,PH104305059,2015-01-01,S,0.7,3.4034,11.5094,0.0,0.0,0.0,0.0,0.0,0.0,11.2741,55.7017,3.2028
PNHZD00029D,PH104305035,2015-01-01,S,41.2384,29.9225,0.0,42.0027,3.2671,0.0,26.2677,0.1473,0.0,0.0,0.0,0.0
PNHZD00029E,PH104305047,2015-01-01,S,0.5254,3.4994,5.9159,0.0,0.0,0.0,0.0,0.0,0.0,7.4504,52.9653,26.8377
PNHZD00029F,PH104305054,2015-01-01,S,3.0212,4.6764,6.7035,0.6299,0.3544,1.1624,0.3872,0.255,0.7583,8.1326,33.0079,5.2046
PNHZD0002A0,PH104305023,2015-01-01,S,13.8777,70.1918,10.4696,28.4552,43.1244,0.4107,19.1242,5.9652,0.0,0.0,0.0,0.0
PNHZD0002A1,PH104305017,2015-01-01,S,33.993,14.9953,3.7264,11.3905,3.6462,2.5831,5.0457,0.0,0.0,0.0,0.0,0.0
PNHZD0002A2,PH104305070,2015-01-01,S,0.5036,3.3945,5.0418,0.0,0.0,0.0,0.0,0.0,0.0,6.9003,40.1822,38.008
PNHZD0002A3,PH104305071,2015-01-01,S,0.4608,3.2547,6.9629,0.0,0.0,0.0,0.0,0.0,0.0,9.6496,58.1201,9.65
PNHZD0002A4,PH104305079,2015-01-01,S,0.881,91.785,7.334,3.9062,94.5178,1.5721,53.1119,26.073,0.0,0.0,0.0,0.0
PNHZD0002A5,PH104305031,2015-01-01,S,28.9261,3.3572,0.0,21.9064,0.0,0.0,8.6538,0.0,0.0,0.0,0.0,0.0
PNHZD0002A6,PH104305025,2015-01-01,S,16.7093,60.135,4.9589,28.5609,30.4977,0.0,25.1274,9.7902,0.0,0.0,0.0,0.0
PNHZD0002A7,PH104305077,2015-01-01,S,39.214,13.1387,0.0,35.6572,3.9211,0.0,10.9356,1.0819,0.0,0.0,0.0,0.0
PNHZD0002A8,PH104305074,2015-01-01,S,1.9702,22.9242,58.2056,6.8753,17.0211,56.4648,0.8043,2.7577,50.9976,0.0,0.0,0.0
PNHZD0002A9,PH104305069,2015-01-01,S,0.8018,3.5846,3.4485,0.0,0.0,0.0,0.0,0.0,0.0,9.8132,67.1108,0.9143
PNHZD0002AA,PH104305039,2015-01-01,S,0.6776,4.0321,5.9289,0.0,0.0,0.0,0.0,0.0,0.0,7.815,36.877,34.6846
PNHZD0002AB,PH104305065,2015-01-01,S,4.6375,7.5781,13.7308,0.0,0.0,0.0,0.0,0.0,0.0,9.628,28.8465,6.0809
PNHZD0002AC,PH104305011,2015-01-01,S,0.2433,2.8183,90.4153,0.242,7.5431,85.4485,7.5721,11.3364,41.1537,0.0807,0.0,0.0
PNHZD0002AD,PH104305068,2015-01-01,S,1.1708,4.6679,12.7808,0.0,0.0,0.0,0.0,0.0,0.0,10.8998,49.5952,1.8053
PNHZD0002AE,PH104305024,2015-01-01,S,33.4221,63.3551,0.0,47.0074,0.8344,0.0,18.4846,0.0,0.0,0.0,0.0,0.0
PNHZD0002AF,PH104305053,2015-01-01,S,17.9109,32.487,9.5795,20.5317,26.4617,5.2692,16.0692,11.1584,0.0046,2.7018,4.7804,0.0
PNHZD0002B0,PH104305006,2015-01-01,S,1.103,13.378,68.5013,1.5219,15.5252,65.02,1.2273,2.6762,45.7466,0.0,0.0,0.0
PNHZD0002B1,PH104305026,2015-01-01,S,40.6124,53.1166,0.0,40.8151,13.5963,0.0,21.8367,3.7503,0.0,0.0,0.0,0.0
PNHZD0002B2,PH104305016,2015-01-01,S,18.2289,3.5654,31.6165,14.6366,1.7314,31.1413,3.7883,4.3799,18.5269,0.0,0.0,0.0
PNHZD0002B3,PH104305042,2015-01-01,S,5.9165,13.914,13.979,6.8412,15.2721,10.0168,10.3844,13.2608,1.8632,10.1357,20.1077,0.0934
PNHZD0002B4,PH104305041,2015-01-01,S,6.5354,11.7648,3.6978,5.813,5.7081,2.2559,5.458,3.4783,1.4071,5.647,22.9481,20.3664
PNHZD0002B5,PH104305072,2015-01-01,S,0.2773,2.5635,5.2801,0.0,0.0,0.0,0.0,0.0,0.0,7.0266,48.9743,36.0182
PNHZD0002B6,PH104305048,2015-01-01,S,0.7385,4.9787,3.7762,0.0465,0.1076,0.1908,0.0416,0.1043,0.1089,9.9379,51.2038,22.5413
PNHZD0002B7,PH104305014,2015-01-01,S,3.7538,13.0323,70.866,6.0669,10.9539,69.4097,6.391,59.166,0.0,0.0,0.0,0.0
PNHZD0002B8,PH104305046,2015-01-01,S,4.4233,5.8632,3.1869,3.1749,2.1867,0.5367,2.3429,1.0617,0.2157,9.9561,41.5904,11.6359
PNHZD0002B9,PH104305045,2015-01-01,S,0.8482,5.77,92.8972,0.9959,16.9621,81.1002,22.7501,18.1273,19.7109,0.0,0.0,0.0
PNHZD0002BA,PH104305050,2015-01-01,S,4.8063,3.4308,4.1841,1.8362,1.766,2.4281,1.5298,1.2006,1.6106,7.543,30.2623,9.7266
PNHZD0002BB,PH104305028,2015-01-01,S,23.8732,73.8058,0.0,48.8586,30.9154,0.0,6.2391,0.032,0.0,0.0,0.0,0.0
PNHZD0002BC,PH104305015,2015-01-01,S,28.5008,0.0,0.0,24.1528,0.0,0.0,10.1729,0.0,0.0,0.0,0.0,0.0
PNHZD0002BD,PH104305080,2015-01-01,S,3.5608,89.9596,4.5536,9.2186,87.0767,0.1763,34.4962,39.656,0.0,0.0,0.0,0.0
PNHZD0002BE,PH104305019,2015-01-01,S,24.5649,22.8827,13.5026,14.3421,7.4843,12.2438,8.047,1.1561,0.0,0.0,0.0,0.0
